"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-11-10",,"80","95","67"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-11-11","0.00","80","94","64"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-11-12","0.00","79","94","65"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-11-13","0.00","78","93","65"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-11-14",,"78","90","67"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-11-15","0.00","77","91","66"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-11-16","0.00","76","90","63"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-11-17","0.00","79","94","64"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-11-18","0.00","76","90","65"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-11-19","0.00","75","88","64"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-11-20",,"73",,
"PKM00041764","HYDERABAD AIRPORT, PK","2007-11-21","0.00","77","94","62"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-11-22",,"79","95","63"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-11-23","0.00","78","92","62"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-11-24",,"78","94","64"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-11-25","0.00","77","92","65"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-11-26",,"77","91","62"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-11-27",,"74","89","62"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-11-28",,"72","85","61"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-11-29","0.00","73","88","62"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-11-30",,"73","85","61"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-12-01","0.00","69","77","63"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-12-02",,"69","77","62"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-12-03",,"69","77","60"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-12-04",,"68","76","59"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-12-05","0.00","68","78","58"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-12-06",,"69","79","58"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-12-07","0.00","67","79","58"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-12-08",,"68","83","53"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-12-09","0.00","69","84","54"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-12-10","0.24","66","82","54"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-12-11","0.08","61","69","54"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-12-12",,"62","72","53"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-12-13","0.00","63","73","51"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-12-14",,"64","73","51"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-12-15","0.00","63","73","53"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-12-16","0.00","62","73","47"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-12-17","0.00","64","74","49"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-12-18","0.00","63",,"49"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-12-19","0.00","64","75","53"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-12-20","0.00","66","76","55"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-12-21","0.00","67","78","55"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-12-22","0.00","68","77","58"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-12-23","0.26","64","67","59"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-12-24","0.99","68","78","58"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-12-25","0.00","65","75","57"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-12-26","0.03","63","76","53"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-12-27","0.00","63","75","53"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-12-28",,"60",,
"PKM00041764","HYDERABAD AIRPORT, PK","2007-12-29",,"58","71",
"PKM00041764","HYDERABAD AIRPORT, PK","2007-12-30","0.00","61","71","47"
"PKM00041764","HYDERABAD AIRPORT, PK","2007-12-31",,"58","69","50"
"PKM00041764","HYDERABAD AIRPORT, PK","2008-01-01",,"57","71","44"
"PKM00041764","HYDERABAD AIRPORT, PK","2008-01-02",,"61","72","44"
"PKM00041764","HYDERABAD AIRPORT, PK","2008-01-03","0.00","62","72","49"
"PKM00041764","HYDERABAD AIRPORT, PK","2008-01-04","0.00","63","73","50"
"PKM00041764","HYDERABAD AIRPORT, PK","2008-01-05",,"63","72","53"
"PKM00041764","HYDERABAD AIRPORT, PK","2008-01-06","0.00","63","71","54"
"PKM00041764","HYDERABAD AIRPORT, PK","2008-01-07","0.00","61","67","55"
"PKM00041764","HYDERABAD AIRPORT, PK","2008-01-08","3.19","58","60","55"
"PKM00041764","HYDERABAD AIRPORT, PK","2008-01-09","3.46","58","69","51"
"PKM00041764","HYDERABAD AIRPORT, PK","2008-01-10",,"62","73","51"
"PKM00041764","HYDERABAD AIRPORT, PK","2008-01-11",,"61","74","51"
"PKM00041764","HYDERABAD AIRPORT, PK","2008-01-12","0.00","58","66","50"
"PKM00041764","HYDERABAD AIRPORT, PK","2008-01-13","0.00","61","72","50"
"PKM00041764","HYDERABAD AIRPORT, PK","2008-01-14","0.00","65","74","51"
"PKM00041764","HYDERABAD AIRPORT, PK","2008-01-15","0.00","66","76","55"
"PKM00041764","HYDERABAD AIRPORT, PK","2008-01-16","0.00","65","74","59"
"PKM00041764","HYDERABAD AIRPORT, PK","2008-01-17","0.00","66","83","57"
"PKM00041764","HYDERABAD AIRPORT, PK","2008-01-18",,"61","73","50"
"PKM00041764","HYDERABAD AIRPORT, PK","2008-01-19","0.00","58","71","44"
"PKM00041764","HYDERABAD AIRPORT, PK","2008-01-20","0.00","60","71","45"
"PKM00041764","HYDERABAD AIRPORT, PK","2008-01-21","0.00","60","70","48"
"PKM00041764","HYDERABAD AIRPORT, PK","2008-01-22",,"59","70","47"
"PKM00041764","HYDERABAD AIRPORT, PK","2008-01-23","0.00","58","68","48"
"PKM00041764","HYDERABAD AIRPORT, PK","2008-01-24",,"58","67","45"
"PKM00041764","HYDERABAD AIRPORT, PK","2008-01-25","0.00","58",,"48"
"PKM00041764","HYDERABAD AIRPORT, PK","2008-01-26",,"57","66","48"
"PKM00041764","HYDERABAD AIRPORT, PK","2008-01-27","0.00","58","67","46"
"PKM00041764","HYDERABAD AIRPORT, PK","2008-01-28","0.00","65","76","48"
"PKM00041764","HYDERABAD AIRPORT, PK","2008-01-29","0.00","62","72","51"
"PKM00041764","HYDERABAD AIRPORT, PK","2008-01-30",,"62","77","49"
"PKM00041764","HYDERABAD AIRPORT, PK","2008-01-31","0.00","62","76","47"
"PKM00041764","HYDERABAD AIRPORT, PK","2008-02-01",,"64","79","46"
"PKM00041764","HYDERABAD AIRPORT, PK","2008-02-02","0.00","60","70","49"
